league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,90s_defense
FRA-Ligue 1,2021,Saint-Étienne,Aimen Moueffek,FRA,"DF,MF",19,2001.0,19,6,743,8.3,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.4,17,33,12,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,standard,FRA,"DF,MF",19,2001.0,8.3,25,15,16,6,3,13,32,40.6,19,17,2,15,9,34,18,0,defense,FRA,"DF,MF",19,2001.0,8.3,0,1,0,0.0,0.12,0.0,0.0,,15.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting,FRA,"DF,MF",19,2001.0,8.3,270,370,73.0,4426,1548,136,167,81.4,108,134,80.6,19,38,50.0,0,0.4,0.1,-0.4,8,18,6,0,33,passing,FRA,"DF,MF",19,2001.0,8.3,3,0,0,20,15,0,6,9,15,1,0,0,63,16,8,66.7,misc,FRA,"DF,MF",19,2001.0,,501,32,170,269,69,5,501,33,20,60.6,13,39.4,240,1537,809,17,11,1,17,10,237,12,possession,8.3
FRA-Ligue 1,2021,Nantes,Alban Lafont,FRA,GK,21,1999.0,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,21,1999.0,38.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,14,0,defense,FRA,GK,21,1999.0,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,21,1999.0,38.0,653,1124,58.1,21091,17506,94,95,98.9,287,293,98.0,271,731,37.1,0,0.0,0.1,0.0,0,23,1,0,0,passing,FRA,GK,21,1999.0,38.0,2,0,0,1,8,0,0,0,0,0,1,0,58,12,1,92.3,misc,FRA,GK,21,1999.0,,1243,1009,1232,11,0,0,1243,0,0,,0,,614,2834,1703,0,0,0,1,0,465,0,possession,38.0
FRA-Ligue 1,2021,Angers,Baptiste Santamaria,FRA,MF,25,1995.0,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,14,1,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.09,0.04,0.09,standard,FRA,MF,25,1995.0,3.0,9,6,3,5,1,2,7,28.6,5,4,0,4,7,16,8,0,defense,FRA,MF,25,1995.0,3.0,0,4,3,75.0,1.33,1.0,0.0,0.0,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,FRA,MF,25,1995.0,3.0,132,153,86.3,2300,622,59,66,89.4,55,60,91.7,12,16,75.0,0,0.2,0.1,-0.2,4,16,1,1,14,passing,FRA,MF,25,1995.0,3.0,1,0,0,7,5,1,1,7,6,0,0,0,25,6,5,54.5,misc,FRA,MF,25,1995.0,,197,4,37,127,34,4,197,5,2,40.0,3,60.0,84,437,222,4,3,0,2,3,111,1,possession,3.0
FRA-Ligue 1,2021,Nantes,Batista Mendy,FRA,MF,20,2000.0,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,20,2000.0,0.8,1,1,0,1,0,0,1,0.0,1,3,1,2,1,2,1,0,defense,FRA,MF,20,2000.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,20,2000.0,0.8,32,38,84.2,451,114,19,21,90.5,12,13,92.3,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,3,passing,FRA,MF,20,2000.0,0.8,0,0,0,3,1,0,0,1,1,0,0,0,7,2,0,100.0,misc,FRA,MF,20,2000.0,,47,3,11,35,3,0,47,3,2,66.7,1,33.3,31,152,96,0,2,0,1,1,31,1,possession,0.8
FRA-Ligue 1,2021,Lille,Benjamin André,FRA,MF,29,1990.0,35,35,2885,32.1,0,1,1,0,0,0,10,0,1.6,1.6,1.1,2.7,28,200,64,0.0,0.03,0.03,0.0,0.03,0.05,0.03,0.08,0.05,0.08,standard,FRA,MF,29,1990.0,32.1,114,68,47,61,6,53,122,43.4,69,39,10,29,76,190,49,0,defense,FRA,MF,29,1990.0,32.1,0,19,7,36.8,0.59,0.22,0.0,0.0,15.2,0,0,0,1.6,1.6,0.08,-1.6,-1.6,shooting,FRA,MF,29,1990.0,32.1,1703,2040,83.5,26480,7377,886,984,90.0,606,706,85.8,124,189,65.6,1,1.1,1.6,-0.1,22,194,7,4,200,passing,FRA,MF,29,1990.0,32.1,10,0,0,70,53,0,14,76,68,0,0,0,276,84,83,50.3,misc,FRA,MF,29,1990.0,,2442,78,462,1614,392,39,2442,44,29,65.9,15,34.1,1374,5783,2712,28,43,3,40,40,1629,64,possession,32.1
FRA-Ligue 1,2021,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",26,1994.0,37,29,2552,28.4,6,5,11,6,0,0,8,0,4.3,4.3,5.6,9.9,21,192,164,0.21,0.18,0.39,0.21,0.39,0.15,0.2,0.35,0.15,0.35,standard,FRA,"MF,FW",26,1994.0,28.4,40,23,17,16,7,21,71,29.6,50,37,1,36,19,59,25,0,defense,FRA,"MF,FW",26,1994.0,28.4,6,64,24,37.5,2.26,0.85,0.09,0.25,22.2,11,0,0,4.3,4.3,0.07,1.7,1.7,shooting,FRA,"MF,FW",26,1994.0,28.4,1442,1908,75.6,26552,7192,667,749,89.1,519,643,80.7,220,399,55.1,5,5.6,7.0,-0.6,59,142,41,9,192,passing,FRA,"MF,FW",26,1994.0,28.4,8,0,0,26,10,3,226,19,23,0,0,0,167,18,45,28.6,misc,FRA,"MF,FW",26,1994.0,,2169,39,263,1136,782,55,2169,16,8,50.0,8,50.0,1136,3920,1749,21,31,6,30,15,1493,164,possession,28.4
FRA-Ligue 1,2021,Monaco,Benjamin Lecomte,FRA,GK,29,1991.0,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,29,1991.0,28.0,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,20,1,defense,FRA,GK,29,1991.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,29,1991.0,28.0,759,1006,75.4,19620,14136,166,168,98.8,349,352,99.1,237,479,49.5,0,0.0,0.1,0.0,0,13,1,0,3,passing,FRA,GK,29,1991.0,28.0,1,0,0,1,3,0,0,2,0,0,1,0,59,10,0,100.0,misc,FRA,GK,29,1991.0,,1057,816,1035,23,1,1,1057,0,0,,0,,578,2694,1354,0,0,0,1,0,562,0,possession,28.0
FRA-Ligue 1,2021,Monaco,Benoît Badiashile,FRA,DF,19,2001.0,35,32,2870,31.9,2,1,3,2,0,0,5,0,2.3,2.3,1.2,3.5,17,170,6,0.06,0.03,0.09,0.06,0.09,0.07,0.04,0.11,0.07,0.11,standard,FRA,DF,19,2001.0,31.9,24,17,15,9,0,13,28,46.4,15,21,12,9,58,82,102,4,defense,FRA,DF,19,2001.0,31.9,2,24,4,16.7,0.75,0.13,0.08,0.5,14.9,0,0,0,2.3,2.3,0.1,-0.3,-0.3,shooting,FRA,DF,19,2001.0,31.9,2124,2450,86.7,43718,16007,566,632,89.6,1268,1366,92.8,274,412,66.5,1,1.2,1.4,-0.2,6,168,4,0,170,passing,FRA,DF,19,2001.0,31.9,5,0,0,32,15,2,3,58,17,0,0,0,193,108,40,73.0,misc,FRA,DF,19,2001.0,,2721,218,1123,1532,81,32,2721,7,4,57.1,3,42.9,1613,7551,4566,17,16,0,15,2,1955,6,possession,31.9
FRA-Ligue 1,2021,Bordeaux,Benoît Costil,FRA,GK,33,1987.0,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,33,1987.0,38.0,1,1,1,0,0,1,3,33.3,2,1,0,1,1,2,17,0,defense,FRA,GK,33,1987.0,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,33,1987.0,38.0,937,1328,70.6,29221,23421,125,125,100.0,411,420,97.9,399,779,51.2,0,0.0,0.1,0.0,0,20,1,0,3,passing,FRA,GK,33,1987.0,38.0,0,0,0,0,3,0,0,1,1,0,0,0,48,6,0,100.0,misc,FRA,GK,33,1987.0,,1424,1181,1407,17,0,0,1424,3,3,100.0,0,0.0,733,3232,1815,0,1,1,0,0,612,0,possession,38.0
FRA-Ligue 1,2021,Dijon,Bersant Celina,KVX,"MF,FW",23,1996.0,32,25,2298,25.5,0,5,5,0,0,0,5,1,1.7,1.7,4.6,6.3,68,113,120,0.0,0.2,0.2,0.0,0.2,0.06,0.18,0.25,0.06,0.25,standard,KVX,"MF,FW",23,1996.0,25.5,20,12,8,8,4,7,38,18.4,31,20,2,18,8,28,10,0,defense,KVX,"MF,FW",23,1996.0,25.5,0,24,5,20.8,0.94,0.2,0.0,0.0,22.5,4,0,0,1.7,1.7,0.07,-1.7,-1.7,shooting,KVX,"MF,FW",23,1996.0,25.5,825,1092,75.5,13178,3929,454,522,87.0,263,326,80.7,82,178,46.1,5,4.6,3.9,0.4,48,85,35,7,113,passing,KVX,"MF,FW",23,1996.0,25.5,5,1,0,15,18,1,124,8,12,0,1,0,106,3,22,12.0,misc,KVX,"MF,FW",23,1996.0,,1280,19,183,690,429,24,1280,50,29,58.0,21,42.0,740,3825,2119,68,48,7,41,25,893,120,possession,25.5
FRA-Ligue 1,2021,Dijon,Aurélien Scheidler,FRA,FW,22,1998.0,10,3,342,3.8,1,0,1,1,0,0,1,0,0.7,0.7,0.8,1.5,0,6,27,0.26,0.0,0.26,0.26,0.26,0.18,0.2,0.39,0.18,0.39,standard,FRA,FW,22,1998.0,3.8,2,0,0,2,0,0,2,0.0,2,0,0,0,1,3,5,0,defense,FRA,FW,22,1998.0,3.8,1,8,2,25.0,2.11,0.53,0.13,0.5,17.6,0,0,0,0.7,0.7,0.09,0.3,0.3,shooting,FRA,FW,22,1998.0,3.8,48,71,67.6,759,79,29,39,74.4,13,22,59.1,4,5,80.0,0,0.8,0.1,-0.8,5,4,2,0,6,passing,FRA,FW,22,1998.0,3.8,1,0,0,6,4,6,2,1,0,0,0,0,7,9,23,28.1,misc,FRA,FW,22,1998.0,,110,7,10,58,43,12,110,7,0,0.0,7,100.0,56,288,54,0,3,0,9,3,79,27,possession,3.8
FRA-Ligue 1,2021,Monaco,Aurélien Tchouaméni,FRA,MF,20,2000.0,36,36,3063,34.0,2,4,6,2,0,0,9,1,4.1,4.1,1.9,6.1,42,197,52,0.06,0.12,0.18,0.06,0.18,0.12,0.06,0.18,0.12,0.18,standard,FRA,MF,20,2000.0,34.0,127,68,47,62,18,48,92,52.2,44,39,11,28,60,187,47,0,defense,FRA,MF,20,2000.0,34.0,2,53,11,20.8,1.56,0.32,0.04,0.18,18.4,0,0,0,4.1,4.1,0.08,-2.1,-2.1,shooting,FRA,MF,20,2000.0,34.0,1516,1860,81.5,26308,7281,725,833,87.0,620,720,86.1,136,214,63.6,4,1.9,3.5,2.1,17,174,20,1,197,passing,FRA,MF,20,2000.0,34.0,9,1,1,57,62,1,29,60,68,0,0,0,257,81,41,66.4,misc,FRA,MF,20,2000.0,,2307,67,454,1500,382,55,2307,35,22,62.9,13,37.1,1220,6457,2768,42,33,4,50,31,1493,52,possession,34.0
FRA-Ligue 1,2021,Monaco,Axel Disasi,FRA,DF,22,1998.0,29,24,2011,22.3,3,0,3,3,0,0,4,2,2.4,2.4,0.4,2.8,19,87,4,0.13,0.0,0.13,0.13,0.13,0.11,0.02,0.13,0.11,0.13,standard,FRA,DF,22,1998.0,22.3,29,20,17,12,0,20,35,57.1,15,18,11,7,26,55,66,1,defense,FRA,DF,22,1998.0,22.3,3,18,6,33.3,0.81,0.27,0.17,0.5,11.6,0,0,0,2.4,2.4,0.14,0.6,0.6,shooting,FRA,DF,22,1998.0,22.3,1336,1558,85.8,25795,8343,437,467,93.6,751,824,91.1,130,230,56.5,0,0.4,0.7,-0.4,4,94,7,0,87,passing,FRA,DF,22,1998.0,22.3,4,2,0,28,19,0,4,26,20,0,1,1,135,50,32,61.0,misc,FRA,DF,22,1998.0,,1744,146,784,908,61,22,1744,11,8,72.7,3,27.3,1070,5278,3251,19,6,1,7,3,1249,4,possession,22.3
FRA-Ligue 1,2021,Marseille,Bamba Dieng,SEN,"FW,DF",20,2000.0,5,2,129,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,4,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,standard,SEN,"FW,DF",20,2000.0,1.4,5,3,3,2,0,2,4,50.0,2,2,0,2,0,5,0,0,defense,SEN,"FW,DF",20,2000.0,1.4,0,1,0,0.0,0.7,0.0,0.0,,4.3,0,0,0,0.2,0.2,0.25,-0.2,-0.2,shooting,SEN,"FW,DF",20,2000.0,1.4,14,19,73.7,153,21,7,11,63.6,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,passing,SEN,"FW,DF",20,2000.0,1.4,0,0,0,2,2,3,1,0,3,1,0,0,3,3,6,33.3,misc,SEN,"FW,DF",20,2000.0,,30,0,6,20,6,2,30,0,0,,0,,11,104,63,0,0,0,3,0,15,4,possession,1.4
FRA-Ligue 1,2021,Brest,Bandiougou Fadiga,FRA,"MF,FW",19,2001.0,4,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,standard,FRA,"MF,FW",19,2001.0,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,defense,FRA,"MF,FW",19,2001.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,"MF,FW",19,2001.0,0.5,24,29,82.8,361,74,14,14,100.0,7,8,87.5,2,4,50.0,0,0.1,0.0,-0.1,1,1,1,0,1,passing,FRA,"MF,FW",19,2001.0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0,misc,FRA,"MF,FW",19,2001.0,,35,0,5,21,9,0,35,1,0,0.0,1,100.0,24,106,62,0,0,0,3,1,28,3,possession,0.5
FRA-Ligue 1,2021,Paris S-G,Bandiougou Fadiga,FRA,"FW,MF",19,2001.0,6,0,63,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,3,7,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,standard,FRA,"FW,MF",19,2001.0,0.7,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,defense,FRA,"FW,MF",19,2001.0,0.7,0,1,1,100.0,1.43,1.43,0.0,0.0,31.1,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,FRA,"FW,MF",19,2001.0,0.7,33,35,94.3,374,78,25,25,100.0,7,7,100.0,0,1,0.0,0,0.0,0.1,0.0,0,1,1,0,3,passing,FRA,"FW,MF",19,2001.0,0.7,1,0,0,2,2,0,0,0,0,0,0,0,3,0,0,,misc,FRA,"FW,MF",19,2001.0,,44,2,13,18,15,2,44,6,2,33.3,4,66.7,30,219,114,3,1,0,3,0,36,7,possession,0.7
FRA-Ligue 1,2021,Saint-Étienne,Baptiste Gabard,FRA,MF,20,2000.0,2,2,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,standard,FRA,MF,20,2000.0,1.5,4,3,1,3,0,1,5,20.0,4,4,0,4,1,5,0,0,defense,FRA,MF,20,2000.0,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,20,2000.0,1.5,44,57,77.2,599,197,24,28,85.7,15,18,83.3,1,1,100.0,0,0.1,0.0,-0.1,1,4,1,0,3,passing,FRA,MF,20,2000.0,1.5,1,0,0,2,3,0,0,1,3,0,0,0,3,3,4,42.9,misc,FRA,MF,20,2000.0,,77,2,13,58,6,0,77,1,1,100.0,0,0.0,37,138,90,1,0,0,3,1,48,4,possession,1.5
FRA-Ligue 1,2021,Nîmes,Baptiste Reynet,FRA,GK,29,1990.0,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,FRA,GK,29,1990.0,38.0,2,1,2,0,0,2,4,50.0,2,1,0,1,1,3,9,2,defense,FRA,GK,29,1990.0,38.0,0,2,1,50.0,0.05,0.03,0.0,0.0,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting,FRA,GK,29,1990.0,38.0,1080,1592,67.8,31660,22933,147,147,100.0,558,566,98.6,374,877,42.6,0,0.5,0.1,-0.5,3,28,0,0,0,passing,FRA,GK,29,1990.0,38.0,3,0,0,1,8,0,0,1,1,0,1,0,51,8,0,100.0,misc,FRA,GK,29,1990.0,,1702,1348,1686,14,4,2,1702,1,1,100.0,0,0.0,926,4632,3024,1,0,0,1,0,797,0,possession,38.0
FRA-Ligue 1,2021,Nantes,Abdoulaye Touré,GUI,MF,26,1994.0,29,20,1681,18.7,2,2,4,1,1,1,2,0,2.6,1.8,1.4,3.2,22,101,23,0.11,0.11,0.21,0.05,0.16,0.14,0.08,0.22,0.1,0.17,standard,GUI,MF,26,1994.0,18.7,28,12,10,16,2,14,31,45.2,17,17,2,15,22,50,19,0,defense,GUI,MF,26,1994.0,18.7,2,26,4,15.4,1.39,0.21,0.04,0.25,24.2,0,1,1,2.6,1.8,0.07,-0.6,-0.8,shooting,GUI,MF,26,1994.0,18.7,799,946,84.5,13244,3477,358,418,85.6,351,396,88.6,60,83,72.3,2,1.4,1.2,0.6,14,92,7,0,101,passing,GUI,MF,26,1994.0,18.7,2,0,0,20,30,0,9,22,12,0,2,0,106,33,22,60.0,misc,GUI,MF,26,1994.0,,1136,34,168,775,205,19,1135,30,21,70.0,9,30.0,652,2891,1303,22,22,0,28,18,801,23,possession,18.7
FRA-Ligue 1,2021,Strasbourg,Abdul Majeed Waris,GHA,"FW,MF",28,1991.0,15,5,552,6.1,1,0,1,0,1,1,0,0,1.9,1.1,0.1,1.2,18,9,43,0.16,0.0,0.16,0.0,0.0,0.32,0.01,0.32,0.19,0.2,standard,GHA,"FW,MF",28,1991.0,6.1,1,1,1,0,0,1,6,16.7,5,0,0,0,2,3,2,0,defense,GHA,"FW,MF",28,1991.0,6.1,1,9,2,22.2,1.47,0.33,0.0,0.0,18.9,0,1,1,1.9,1.1,0.13,-0.9,-1.1,shooting,GHA,"FW,MF",28,1991.0,6.1,105,138,76.1,1346,205,66,77,85.7,29,35,82.9,3,10,30.0,0,0.1,0.3,-0.1,1,2,2,1,9,passing,GHA,"FW,MF",28,1991.0,6.1,0,0,0,8,19,2,10,2,1,0,0,0,20,3,7,30.0,misc,GHA,"FW,MF",28,1991.0,,205,6,24,84,100,19,204,13,6,46.2,7,53.8,148,928,442,18,10,6,19,12,176,43,possession,6.1
FRA-Ligue 1,2021,Dijon,Aboubakar Kamara,MTN,"FW,MF",25,1995.0,10,7,557,6.2,1,0,1,1,0,0,1,1,1.2,1.2,0.8,2.0,10,7,37,0.16,0.0,0.16,0.16,0.16,0.19,0.13,0.32,0.19,0.32,standard,MTN,"FW,MF",25,1995.0,6.2,3,1,0,2,1,1,7,14.3,6,1,0,1,0,3,2,0,defense,MTN,"FW,MF",25,1995.0,6.2,1,11,3,27.3,1.78,0.48,0.09,0.33,18.9,0,0,0,1.2,1.2,0.11,-0.2,-0.2,shooting,MTN,"FW,MF",25,1995.0,6.2,104,146,71.2,1507,255,67,77,87.0,24,33,72.7,9,15,60.0,0,0.8,0.7,-0.8,7,6,3,3,7,passing,MTN,"FW,MF",25,1995.0,6.2,1,1,0,14,17,1,10,0,1,0,0,0,12,15,21,41.7,misc,MTN,"FW,MF",25,1995.0,,212,2,15,100,100,15,212,15,8,53.3,7,46.7,141,694,234,10,8,3,18,16,180,37,possession,6.2
FRA-Ligue 1,2021,Lille,Adama Soumaoro,FRA,DF,28,1992.0,3,1,145,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,standard,FRA,DF,28,1992.0,1.6,1,0,0,0,1,0,0,,0,1,1,0,2,3,2,0,defense,FRA,DF,28,1992.0,1.6,0,2,0,0.0,1.24,0.0,0.0,,17.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting,FRA,DF,28,1992.0,1.6,110,116,94.8,2218,864,30,32,93.8,65,67,97.0,13,14,92.9,0,0.0,0.0,0.0,0,3,0,0,3,passing,FRA,DF,28,1992.0,1.6,1,0,0,2,1,0,0,2,0,0,0,0,9,5,0,100.0,misc,FRA,DF,28,1992.0,,126,4,54,67,5,1,126,0,0,,0,,89,407,150,2,0,0,0,0,100,0,possession,1.6
FRA-Ligue 1,2021,Saint-Étienne,Adil Aouchiche,FRA,"MF,FW",18,2002.0,34,21,1731,19.2,2,5,7,2,0,0,2,0,3.4,3.4,5.8,9.2,56,87,92,0.1,0.26,0.36,0.1,0.36,0.17,0.3,0.48,0.17,0.48,standard,FRA,"MF,FW",18,2002.0,19.2,38,20,12,17,9,13,49,26.5,36,15,1,14,10,48,6,0,defense,FRA,"MF,FW",18,2002.0,19.2,2,26,12,46.2,1.35,0.62,0.08,0.17,20.8,2,0,0,3.4,3.4,0.13,-1.4,-1.4,shooting,FRA,"MF,FW",18,2002.0,19.2,571,818,69.8,10069,3336,307,364,84.3,152,213,71.4,85,181,47.0,5,5.8,4.0,-0.8,59,57,25,7,87,passing,FRA,"MF,FW",18,2002.0,19.2,2,0,0,20,31,0,130,10,20,0,0,0,100,13,28,31.7,misc,FRA,"MF,FW",18,2002.0,,1046,11,126,530,406,48,1046,61,34,55.7,27,44.3,620,3832,1947,56,29,14,61,27,701,92,possession,19.2
FRA-Ligue 1,2021,Lorient,Adrian Grbić,AUT,FW,23,1996.0,33,9,961,10.7,4,0,4,1,3,3,2,0,6.5,4.1,0.5,4.7,13,10,53,0.37,0.0,0.37,0.09,0.09,0.61,0.05,0.66,0.39,0.44,standard,AUT,FW,23,1996.0,10.7,6,4,2,2,2,1,7,14.3,6,6,0,6,5,11,7,0,defense,AUT,FW,23,1996.0,10.7,4,31,11,35.5,2.9,1.03,0.03,0.09,19.2,4,3,3,6.5,4.1,0.13,-2.5,-3.1,shooting,AUT,FW,23,1996.0,10.7,126,211,59.7,1459,236,77,114,67.5,28,42,66.7,2,11,18.2,0,0.5,0.2,-0.5,4,9,2,0,10,passing,AUT,FW,23,1996.0,10.7,2,0,0,23,18,1,5,5,4,2,0,0,32,28,41,40.6,misc,AUT,FW,23,1996.0,,320,8,28,143,155,40,317,11,2,18.2,9,81.8,180,750,356,13,8,6,25,10,214,53,possession,10.7
FRA-Ligue 1,2021,Rennes,Adrien Hunou,FRA,"FW,MF",26,1994.0,20,5,589,6.5,4,0,4,4,0,0,1,0,4.6,4.6,1.0,5.6,8,14,60,0.61,0.0,0.61,0.61,0.61,0.71,0.15,0.85,0.71,0.85,standard,FRA,"FW,MF",26,1994.0,6.5,6,3,2,2,2,2,8,25.0,6,7,0,7,1,7,2,0,defense,FRA,"FW,MF",26,1994.0,6.5,4,21,10,47.6,3.21,1.53,0.19,0.4,12.8,0,0,0,4.6,4.6,0.22,-0.6,-0.6,shooting,FRA,"FW,MF",26,1994.0,6.5,151,192,78.6,2020,169,88,106,83.0,49,54,90.7,3,8,37.5,0,1.0,0.6,-1.0,6,5,4,0,14,passing,FRA,"FW,MF",26,1994.0,6.5,1,0,0,7,8,1,1,1,3,0,0,0,14,9,13,40.9,misc,FRA,"FW,MF",26,1994.0,,260,3,14,95,152,37,260,3,1,33.3,2,66.7,131,650,191,8,5,5,17,4,201,60,possession,6.5
FRA-Ligue 1,2021,Lens,Adrien Louveau,FRA,MF,20,2000.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,20,2000.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense,FRA,MF,20,2000.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,20,2000.0,0.1,4,4,100.0,69,11,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,MF,20,2000.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,misc,FRA,MF,20,2000.0,,5,1,2,3,0,0,5,0,0,,0,,3,4,1,0,0,0,0,0,3,0,possession,0.1
